
 | 301 | 2.000 | 5.000 |
 | 302 | 2.004 | 4.989 |
 | 303 | 2.009 | 4.977 |
 | 304 | 2.014 | 4.966 |
 | 305 | 2.018 | 4.955 |
 | 306 | 2.023 | 4.943 |
 | 307 | 2.028 | 4.932 |
 | 308 | 2.032 | 4.920 |
 | 309 | 2.037 | 4.909 |
 | 310 | 2.042 | 4.898 |
 | 311 | 2.046 | 4.887 |
 | 312 | 2.051 | 4.875 |
 | 313 | 2.056 | 4.864 |
 | 314 | 2.061 | 4.853 |
 | 315 | 2.065 | 4.842 |
 | 316 | 2.070 | 4.831 |
 | 317 | 2.075 | 4.819 |
 | 318 | 2.080 | 4.808 |
 | 319 | 2.084 | 4.797 |
 | 320 | 2.089 | 4.786 |
 | 321 | 2.094 | 4.775 |
 | 322 | 2.099 | 4.764 |
 | 323 | 2.104 | 4.753 |
 | 324 | 2.109 | 4.742 |
 | 325 | 2.113 | 4.732 |
 | 326 | 2.118 | 4.721 |
 | 327 | 2.123 | 4.710 |
 | 328 | 2.128 | 4.699 |
 | 329 | 2.133 | 4.688 |
 | 330 | 2.138 | 4.677 |
 | 331 | 2.143 | 4.667 |
 | 332 | 2.148 | 4.656 |
 | 333 | 2.153 | 4.645 |
 | 334 | 2.158 | 4.634 |
 | 335 | 2.163 | 4.624 |
 | 336 | 2.168 | 4.613 |
 | 337 | 2.173 | 4.603 |
 | 338 | 2.178 | 4.592 |
 | 339 | 2.183 | 4.581 |
 | 340 | 2.188 | 4.571 |
 | 341 | 2.193 | 4.560 |
 | 342 | 2.198 | 4.550 |
 | 343 | 2.203 | 4.539 |
 | 344 | 2.208 | 4.529 |
 | 345 | 2.213 | 4.519 |
 | 346 | 2.218 | 4.508 |
 | 347 | 2.223 | 4.498 |
 | 348 | 2.228 | 4.487 |
 | 349 | 2.234 | 4.477 |
 | 350 | 2.239 | 4.467 |
 | 351 | 2.244 | 4.457 |
 | 352 | 2.249 | 4.446 |
 | 353 | 2.254 | 4.436 |
 | 354 | 2.259 | 4.426 |
 | 355 | 2.265 | 4.416 |
 | 356 | 2.270 | 4.406 |
 | 357 | 2.275 | 4.395 |
 | 358 | 2.280 | 4.385 |
 | 359 | 2.286 | 4.375 |
 | 360 | 2.291 | 4.365 |
 | 361 | 2.296 | 4.355 |
 | 362 | 2.301 | 4.345 |
 | 363 | 2.307 | 4.335 |
 | 364 | 2.312 | 4.325 |
 | 365 | 2.317 | 4.315 |
 | 366 | 2.323 | 4.305 |
 | 367 | 2.328 | 4.295 |
 | 368 | 2.333 | 4.285 |
 | 369 | 2.339 | 4.276 |
 | 370 | 2.344 | 4.266 |
 | 371 | 2.350 | 4.256 |
 | 372 | 2.355 | 4.246 |
 | 373 | 2.360 | 4.236 |
 | 374 | 2.366 | 4.227 |
 | 375 | 2.371 | 4.217 |
 | 376 | 2.377 | 4.207 |
 | 377 | 2.382 | 4.198 |
 | 378 | 2.388 | 4.188 |
 | 379 | 2.393 | 4.178 |
 | 380 | 2.399 | 4.169 |
 | 381 | 2.404 | 4.159 |
 | 382 | 2.410 | 4.150 |
 | 383 | 2.415 | 4.140 |
 | 384 | 2.421 | 4.130 |
 | 385 | 2.427 | 4.121 |
 | 386 | 2.432 | 4.111 |
 | 387 | 2.438 | 4.102 |
 | 388 | 2.443 | 4.093 |
 | 389 | 2.449 | 4.083 |
 | 390 | 2.455 | 4.074 |
 | 391 | 2.460 | 4.064 |
 | 392 | 2.466 | 4.055 |
 | 393 | 2.472 | 4.046 |
 | 394 | 2.477 | 4.036 |
 | 395 | 2.483 | 4.027 |
 | 396 | 2.489 | 4.018 |
 | 397 | 2.495 | 4.009 |
 | 398 | 2.500 | 3.999 |
 | 399 | 2.506 | 3.990 |
